YEL068C,0.19999999,0.16,0.105,0.05,-0.51,0.03,0.29,0.01,-0.13,0.14,0.05,-0.01,-0.54,0.22,-0.45,0.14,-0.3,0.24,-0.09,-0.3,0.33,0.21,0.14,1
YEL069C,0.21000001,0.3,-0.06999999,-0.44,0.31,-0.04,0.81,-0.12,-0.02,0.15,0.05,-0.01,0.03,-0.16,-0.18,-0.14,-0.33,-0.41,0.2,0.06,0.29,-0.1,-0.060000002,0
YEL070W,-0.19,-0.29,-0.29,-0.29,-0.39,0.09,0.47,0.04,0.07,0.02,0.03,-0.29,-0.2,-0.04,0.69,0.05,0.14,0.04,0.51,-0.14,0.79,-0.23,-0.14,0
YEL071W,-0.77,-0.14,0.32,0.78,0.7,0.75,0.2,0.56,0.07,0.04,-0.58,0.15,-0.11,0.3,-0.72,0.2,-1.09,0.0,-0.65,-0.16,-0.24,0.62,0.7,0
YEL072W,-0.46,-0.17,-0.085,0.0,0.01,0.09,0.41,-0.22,-0.12,-0.4,-0.19,0.01,-0.06,0.66,0.95,0.1,0.36,-0.29,-0.19,-0.23,0.29,0.45,0.21499999,0
YEL073C,0.025,0.11,0.015000001,-0.08,0.34,-0.31,0.39,0.05,0.27,0.16,0.26,0.16,0.31,-0.24,0.13,-0.06,-0.03,-0.41,0.11,-0.28,0.08,-0.29,-0.355,0
YEL074W,-0.19,-0.52,-0.295,-0.07,-0.17,-0.23,-0.29,0.14,0.29,0.43,0.39,0.3,0.18,0.04,0.3,-0.32,0.07,-0.29,-0.11,0.01,0.42,0.08,-0.085,0
YEL075C,0.27999997,-0.28,-0.40499997,-0.53,-0.44,-0.82,-0.39,-0.17,0.33,1.36,1.32,0.86,0.67,0.24,-0.85,-0.59,-0.79,-0.7,-0.32,-0.15,0.12,0.3,0.16000001,1
YEL076C,0.14,-0.34,-0.49,-0.64,-0.57,-0.75,-0.55,-0.17,0.33,1.0,1.15,0.82,0.57,0.13,0.17,-0.75,-0.44,-0.69,-0.13,0.13,0.4,0.25,0.09,1
YEL076C-A,0.28,-0.05,-0.19000001,-0.33,-1.21,-0.33,-0.98,0.18,0.12,1.16,0.88,0.82,0.54,0.52,-0.35,-0.49,-0.7,-0.33,-0.45,-0.4,0.59,0.27,0.21000001,1
YEL077C,0.34,-0.07,-0.235,-0.4,-0.74,-0.51,-0.83,-0.14,0.24,1.02,1.0,0.53,0.51,0.2,-0.54,-0.42,-1.27,-0.22,-0.1,-0.1,0.21,0.39,0.295,1
YER001W,0.74,1.23,1.01,0.79,0.36,-0.74,-1.23,-0.92,-1.23,-0.16,0.36,1.05,1.28,1.38,1.27,0.38,-0.09,-0.56,-0.88,-0.48,-0.67,-0.22,-0.21000001,1
YER002W,0.91,0.62,0.38,0.14,-0.36,-0.18,-0.46,0.06,-0.72,0.55,-0.04,0.26,-0.46,0.55,-0.54,-0.29,-1.72,0.22,-0.77,0.32,-1.1,0.7,0.49,0
YER003C,-0.085,0.24,0.29,0.34,0.55,-0.21,-0.21,-1.02,-1.21,-0.46,-0.1,0.44,0.62,0.66,1.31,0.46,0.58,0.05,-0.04,-0.32,0.03,-0.37,-0.29,1
YER004W,-0.685,-0.73,-0.56,-0.39,0.17,-0.08,-0.11,-0.04,0.28,0.15,0.1,0.31,0.01,-0.46,-0.01,-0.04,0.58,0.27,0.82,0.04,0.66,-0.22,-0.14,0
YER005W,-0.13,-0.26,-0.074999996,0.11,0.29,0.0,0.26,-0.19,0.03,-0.17,-0.14,-0.05,-0.06,-0.16,0.8,0.15,0.16,-0.03,0.18,-0.24,0.07,-0.31,-0.31,0
YER006W,0.93,0.76,0.625,0.49,0.16,0.35,0.15,0.21,-0.27,0.39,-0.14,-0.08,-0.59,-0.19,-0.99,0.39,-1.33,0.29,-0.49,-0.15,-0.9,0.05,-0.12,0
YER007C-A,0.16,-0.03,-0.074999996,-0.12,0.02,-0.47,0.18,0.12,0.02,0.18,-0.18,0.06,-0.14,0.58,0.35,-0.51,-0.05,-0.36,0.06,0.52,0.24,-0.31,-0.345,0
YER007W,0.365,0.45,0.35,0.25,-0.17,0.11,0.25,0.06,-0.17,0.02,0.04,-0.23,-0.15,-0.19,-0.31,0.19,-0.41,-0.05,-0.25,-0.17,-0.17,0.2,0.065,0
YER009W,-0.04,0.09,0.18,0.27,0.15,0.35,0.41,0.19,0.45,0.16,0.09,0.17,0.17,-0.18,-0.02,-0.07,-0.46,0.19,0.16,-0.88,0.05,-0.25,-0.32999998,0
YER011W,-0.16499999,-0.2,0.60499996,1.41,0.38,0.07,0.21,0.09,-0.12,-0.08,-0.52,0.65,0.02,-0.02,0.14,-0.41,-0.22,-0.01,0.39,-0.72,0.33,-0.36,-0.29000002,0
YER012W,-0.05,-0.01,-0.07,-0.13,-0.33,-0.04,-0.37,-0.13,-0.52,0.27,-0.33,0.27,-0.43,0.19,-0.86,0.31,-0.8,0.05,-0.23,0.44,-0.2,1.1,0.95500004,0
YER013W,0.215,0.08,-0.075,-0.23,-0.02,-0.29,0.73,-0.56,0.07,-0.29,0.24,0.4,-0.05,-0.19,0.62,-0.98,0.37,-0.12,0.5,0.59,0.78,-0.21,-0.14,0
YER014W,0.57500005,0.85,0.39000002,-0.07,0.13,-0.18,-0.34,-0.37,-0.26,0.15,-0.18,0.24,-0.25,0.3,-0.2,-0.01,-0.25,-0.16,-0.26,0.47,0.29,-1.2,-0.39500004,0
YER015W,-0.445,-0.61,-0.34,-0.07,0.19,-0.1,0.04,0.27,0.38,0.25,0.31,0.06,-0.09,-0.38,0.19,-0.49,0.69,-0.3,0.84,-0.04,1.0,-0.32,-0.285,0
YER016W,0.52,0.79,0.56,0.33,-0.23,0.13,-0.42,-0.37,-0.8,0.37,-0.3,0.75,-0.18,0.76,-1.1,0.36,-0.7,-0.23,-0.98,0.15,-0.91,0.85,0.8,1
YER017C,-0.125,-0.18,-0.050000004,0.08,-0.13,0.22,-0.37,0.12,-0.38,0.33,-0.18,0.23,-0.2,-0.01,-0.23,0.3,-0.03,0.13,-0.26,-0.37,0.26,0.5,0.36,0
YER019C-A,0.41500002,0.47,0.54,0.61,-0.5,0.64,0.01,0.37,-1.03,-0.19,-0.03,0.48,-0.34,0.37,-0.94,0.29,-0.34,0.45,-0.88,-0.59,-0.42,0.23,0.215,0
YER019W,-0.014999993,0.23,0.7,1.17,0.67,0.54,-0.51,-0.31,-0.45,0.1,0.22,0.73,0.54,-0.17,-0.29,0.31,-0.94,-0.03,0.11,-0.78,-0.39,-0.12,-0.085,1
YER020W,0.21000001,0.05,-0.034999996,-0.12,-0.6,-0.08,-0.46,0.14,-0.55,0.54,-0.1,0.47,-0.29,-0.12,-0.12,0.11,-0.55,0.03,-0.95,0.55,-0.06,0.71,0.53999996,0
YER021W,-0.22,-0.25,0.29,0.83,-0.15,0.02,-0.31,0.01,-0.55,0.25,-0.23,0.06,-0.29,0.06,-0.71,0.28,-0.85,0.19,-0.11,0.43,-0.21,0.8,0.65,0
YER022W,0.22,0.16,0.044999998,-0.07,-0.16,-0.02,0.04,-0.05,-0.28,0.09,-0.2,0.04,0.21,0.13,-0.28,0.01,-0.49,-0.11,0.2,0.36,0.25,0.11,0.045,0
YER023W,-0.405,-0.34,0.19000001,0.72,0.32,0.14,-0.09,0.06,0.1,0.0,-0.02,0.17,0.19,0.01,-0.41,0.08,-0.39,0.13,0.41,-0.14,-0.09,0.04,0.005,0
YER024W,-0.26999998,-0.45,-0.565,-0.68,0.01,-0.19,0.1,-0.07,-0.19,-0.01,0.6,0.27,0.09,0.64,0.25,0.08,0.19,-0.41,0.46,0.03,0.95,-0.52,-0.39999998,0
YER025W,0.28,0.22,0.525,0.83,-0.08,0.14,0.03,0.05,-0.16,-0.05,0.01,-0.06,-0.32,-0.25,0.82,0.04,-0.77,-0.26,-0.1,-0.02,-0.34,0.08,-0.055,0
YER026C,-0.405,-0.08,0.11000001,0.3,0.5,0.39,0.35,0.2,2.13,0.22,-0.12,0.2,-0.11,-0.27,0.45,0.14,0.36,-0.04,-0.86,-0.69,0.12,-0.65,-0.6,0
YER027C,-0.009999998,0.1,0.35500002,0.61,-0.44,-0.13,-0.51,-0.13,-0.31,0.21,-0.17,0.37,-0.01,0.28,-0.48,0.32,-0.79,0.1,-0.17,0.07,-0.25,0.62,0.46,0
YER028C,0.71000004,0.18,0.135,0.09,-0.49,-0.08,0.24,0.02,0.0,0.11,-0.26,0.02,0.14,-0.28,-0.05,0.26,0.32,-0.28,-0.17,-0.45,0.11,-0.79,-0.765,0
YER029C,0.34,0.22,0.24,0.26,-0.55,0.15,-0.49,-0.06,-0.69,0.24,-0.53,0.31,-0.8,0.16,-0.44,0.39,-0.21,0.33,-0.36,0.45,-0.34,0.55,0.405,0
YER030W,0.185,0.2,0.205,0.21,-0.06,0.39,0.02,0.24,-1.23,-1.68,-0.21,0.29,-0.61,0.32,-0.24,0.39,-0.63,0.53,-0.78,-0.12,-0.16,0.78,0.76,0
YER031C,-0.005000001,0.04,0.045,0.05,-0.19,0.47,-0.19,0.54,-0.81,0.38,-0.48,0.34,-0.68,0.13,-0.76,0.34,-0.27,0.6,-0.45,0.22,-0.45,0.34,0.34,0
YER032W,0.015000001,0.2,0.415,0.63,0.83,0.56,0.28,-0.08,-0.19,-0.35,-0.25,-0.25,-0.51,0.56,0.3,0.39,-0.13,0.31,-0.03,-0.69,0.07,-0.23,-0.345,1
YER033C,0.12,-0.11,-0.14,-0.17,0.2,-0.12,0.35,0.19,0.05,0.06,-0.38,0.62,-0.41,-0.16,0.19,-0.39,0.1,-0.11,0.38,0.13,-0.01,-0.2,-0.14500001,0
YER034W,0.27499998,0.26,0.365,0.47,0.19,0.41,0.26,0.29,-0.56,0.16,-0.43,0.25,-0.94,-0.33,0.11,0.04,0.02,0.25,-0.48,-0.66,0.03,-0.12,-0.08,0
YER035W,-0.099999994,-0.08,-0.13499999,-0.19,0.2,-0.14,-0.51,-0.26,0.07,0.21,-0.47,-0.01,-0.36,-0.13,0.11,0.12,0.33,0.26,0.22,-0.03,0.37,-0.41,-0.08,0
YER036C,0.565,0.37,0.24000001,0.11,-0.01,0.32,0.41,0.34,-0.31,0.44,-0.19,0.02,-0.31,-0.09,-0.18,0.18,-0.37,0.17,-0.39,-1.23,-0.27,0.05,-0.09,0
YER037W,0.23499998,0.39,0.33499998,0.28,0.08,0.26,-0.17,0.4,-0.06,0.59,-0.22,0.39,-0.47,0.38,0.02,0.18,-0.17,0.41,-0.42,0.31,-0.12,-2.24,-1.205,0
YER038C,0.41,0.5,0.345,0.19,-0.33,0.13,0.33,0.4,-0.2,0.38,-0.23,0.18,-0.69,0.21,-0.42,0.19,-0.61,0.32,-0.73,-0.29,-0.09,0.13,0.004999999,0
YER039C,-0.21,-0.32,-0.11,0.1,0.5,-0.6,0.22,-0.3,0.18,-0.09,0.39,-0.34,0.33,-0.62,0.26,-0.7,0.59,-0.32,0.44,-0.16,1.09,-0.4,-0.14500001,0
YER040W,-0.020000001,-0.09,-0.015000002,0.06,-0.35,0.18,0.14,0.18,-0.5,0.4,-0.12,0.18,-0.62,0.17,0.12,0.11,-0.25,0.15,-0.35,-0.55,0.15,0.53,0.46499997,0
YER041W,0.215,0.11,-0.095000006,-0.3,0.03,-0.3,0.35,0.05,0.23,-0.05,-0.03,-0.13,-0.19,-0.1,0.72,-0.39,0.49,-0.45,0.13,-0.01,-0.19,-0.17,-0.085,0
YER042W,0.050000004,0.31,0.515,0.72,0.59,0.41,-0.12,-0.26,-0.49,-0.2,-0.45,0.21,-0.14,0.62,0.32,0.1,-0.18,0.03,-0.93,0.02,0.02,0.1,0.04,1
YER043C,-0.28,-0.2,0.52,1.24,0.78,0.3,-0.1,0.04,0.83,-0.01,0.37,0.08,0.38,-0.28,-0.44,-0.25,0.19,-0.29,0.5,-0.14,-0.19,-0.55,-0.695,0
YER045C,0.32,0.26,-0.03500001,-0.33,-0.76,-0.48,-0.9,-0.23,2.22,-0.09,-0.02,-0.01,0.03,-0.33,0.1,-0.36,-0.01,0.04,-0.12,0.52,0.14,0.09,0.055,0
YER047C,0.054999992,-0.15,-0.11,-0.07,-0.4,-0.14,0.18,0.27,-0.06,-0.01,-0.54,0.78,0.09,-0.1,-0.04,-0.32,0.07,-0.03,-0.12,0.29,0.51,-0.12,-0.205,0
YER049W,0.52,0.3,0.28500003,0.27,-0.1,0.56,-0.34,0.46,-0.17,0.15,-0.42,0.11,-0.45,0.02,-0.31,0.28,-0.04,0.12,-0.88,0.06,-0.45,-0.19,-0.275,0
YER050C,-0.114999995,-0.19,-0.44,-0.69,-0.4,-0.24,-0.13,0.09,-0.36,0.21,-0.32,0.25,-0.21,0.3,-0.61,0.04,-0.47,0.1,-0.36,0.62,-0.11,0.83,0.71,0
YER051W,0.13,0.15,-0.004999995,-0.16,-0.04,-0.24,0.17,0.09,0.0,-0.05,-0.34,0.49,0.03,-0.28,0.05,-0.28,0.17,0.01,-0.22,0.28,0.39,-0.02,-0.07,0
YER052C,-0.575,-0.62,-0.235,0.15,-0.06,-0.31,-0.02,-0.29,0.49,-0.01,0.15,0.05,0.45,-0.24,-0.2,-0.02,0.45,-0.12,0.83,-0.29,0.25,0.12,0.07,0
YER053C,-1.3900001,-1.21,-0.805,-0.4,-0.64,0.1,-1.45,0.3,-0.95,0.86,0.01,0.45,-0.18,0.34,0.47,0.1,-0.16,0.69,-0.25,-0.7,1.0,1.25,1.26,0
YER054C,-0.285,-0.37,-0.135,0.1,0.19,-0.43,0.22,0.0,-0.04,0.02,0.01,0.57,-0.12,-0.48,0.55,0.72,0.5,-0.44,0.51,-0.2,1.04,-0.53,-0.53999996,0
YER055C,0.015,0.02,-0.03,-0.08,-0.57,0.1,-0.48,0.12,0.1,0.31,-0.65,0.29,-0.28,0.3,0.87,0.16,-0.39,0.37,-0.06,-1.1,0.09,0.29,0.235,0
YER056C-A,0.16499999,0.22,0.42000002,0.62,0.37,0.08,0.25,0.28,-0.34,0.22,-0.01,0.23,-0.44,0.44,-0.4,-0.46,-0.7,0.13,-0.74,0.1,-0.25,-0.15,0.13,0
YER057C,-0.29500002,-0.22,-0.07,0.08,-0.49,0.35,-0.43,0.35,-0.29,0.48,0.15,0.38,-0.35,-0.04,0.3,0.25,0.15,0.48,-0.41,-1.13,0.72,0.21,0.13,0
YER059W,-0.030000001,-0.07,-0.085,-0.1,-0.1,0.19,-0.46,0.09,-0.22,0.45,-0.02,0.69,-0.19,0.21,-0.15,-0.13,-0.12,-0.17,-0.43,0.04,0.24,-0.03,0.11,0
YER060W,-0.35,-0.44,-0.29500002,-0.15,0.25,-0.15,0.11,-0.04,0.22,0.01,-0.02,0.03,0.11,0.49,0.33,-0.24,0.29,0.0,0.76,-0.87,0.47,-0.48,-0.35999998,0
YER060W-A,-0.575,-0.69,-0.114999995,0.46,0.32,-0.64,0.63,1.16,-0.37,0.08,0.33,-0.2,-0.25,0.12,0.1,-1.04,0.23,1.02,1.01,0.21,0.34,-1.32,-0.41500002,0
YER061C,-0.215,-0.33,-0.245,-0.16,0.03,-0.17,-0.33,0.08,0.02,0.25,-0.12,0.08,-0.33,0.16,0.14,-0.19,-0.19,-0.12,0.17,0.04,0.41,-0.02,0.105000004,0
YER062C,-0.045,-0.41,-0.054999992,0.3,0.0,0.57,-0.18,0.29,-0.54,0.28,-0.56,0.04,-0.94,0.35,-0.2,0.68,-0.15,0.56,-0.89,-0.96,-0.46,0.11,0.16499999,0
YER063W,-0.05,0.0,0.09,0.18,-0.03,-0.3,-0.55,-0.45,-0.37,0.0,-0.27,0.04,-0.17,0.29,0.06,-0.01,-0.01,0.06,-0.13,0.35,0.02,0.39,0.47,0
YER064C,0.225,0.42,0.355,0.29,0.23,0.34,0.06,0.2,-0.14,-0.04,-0.39,0.08,0.05,0.21,-0.08,0.06,-0.04,0.0,-0.55,0.17,-0.19,-0.3,-0.275,0
YER066W,-0.13,-0.01,-0.085,-0.16,0.56,-0.16,0.45,-0.2,0.47,-0.34,0.2,-0.21,0.46,-0.23,0.44,-0.16,0.34,-0.32,0.39,0.42,0.51,-1.08,-0.74,0
YER072W,-0.59000003,-0.57,-0.335,-0.1,0.2,0.26,0.22,0.22,0.53,0.18,0.01,0.23,0.32,0.08,0.14,0.13,0.48,0.36,-0.12,-0.47,0.22,-0.19,-0.29500002,0
YER073W,0.045,0.18,0.305,0.43,0.25,0.12,-0.04,0.18,0.06,-0.06,-0.24,0.08,-0.09,0.39,-0.57,0.22,-0.24,0.14,0.06,-0.01,-0.69,-0.01,-0.06,0
YER074W,0.18,0.21,0.14,0.07,0.28,0.11,0.3,0.09,0.19,0.09,-0.33,0.09,-0.02,-0.06,0.21,-0.41,0.02,0.24,-0.63,-0.28,0.08,-0.08,-0.16999999,0
YER075C,-0.080000006,-0.4,-0.025000006,0.35,-0.27,-0.01,0.1,0.05,0.14,0.19,-0.12,0.18,-0.27,0.0,-0.54,0.06,-0.01,-0.22,0.44,0.03,0.76,-0.23,-0.29500002,0
YER076C,0.010000002,0.09,0.1,0.11,0.12,0.14,-0.07,0.2,0.08,0.32,-0.01,-0.04,0.08,-0.02,-0.2,0.21,-0.28,0.08,-0.57,-1.11,0.38,0.15,0.09,0
YER077C,0.0,0.13,0.48,0.83,-0.01,0.36,-0.4,0.22,-0.5,0.24,-0.38,-0.09,-0.59,0.09,-0.13,0.62,-0.26,0.26,-0.22,-0.01,-0.22,0.2,0.155,0
YER083C,-0.125,-0.06,-0.024999999,0.01,0.22,0.23,0.06,0.14,0.16,-0.44,-0.12,0.39,0.08,0.02,-1.05,0.01,0.64,0.19,0.14,0.01,-0.05,-0.2,-0.155,0
YER086W,0.07,0.12,0.22500001,0.33,0.35,0.31,-0.05,-0.02,-0.01,0.07,0.12,0.16,-0.22,0.08,0.28,0.13,0.16,0.12,-0.21,-1.0,0.17,-0.27,-0.35500002,0
YER087C-A,-0.18,-0.06,0.215,0.49,0.66,0.0,0.22,-0.23,0.1,-0.07,-0.01,0.07,0.28,-0.09,0.25,-0.23,0.1,0.15,0.32,-0.55,0.38,-0.49,-0.52,0
YER087W,-0.11,-0.03,0.010000001,0.05,-0.11,0.19,-0.33,0.08,-0.12,0.12,-0.26,-0.22,-0.19,0.03,-0.09,-0.01,-0.03,0.09,-0.11,0.26,-0.14,0.29,0.35,0
YER088C,-0.030000001,0.14,0.43,0.72,-0.07,0.29,-0.03,0.12,0.09,0.2,-0.08,0.43,0.21,0.14,-0.67,0.07,-0.41,0.04,0.47,-0.17,-0.49,-0.14,-0.19999999,0
YER089C,0.099999994,0.12,0.11,0.1,0.39,-0.19,-0.05,0.05,0.2,-0.16,-0.06,-0.11,0.34,0.05,0.03,-0.42,0.3,-0.21,0.5,0.24,0.43,-0.61,-0.455,0
YER091C,-0.52,-0.29,0.315,0.92,0.74,-0.54,-1.36,-1.46,-0.64,0.03,0.51,0.76,1.08,0.77,0.74,-0.37,0.02,-0.77,-0.52,0.02,0.53,0.51,0.44,1
YER093C,0.015000001,-0.2,-0.225,-0.25,0.2,0.08,-0.11,0.13,-0.01,0.2,-0.13,0.14,0.27,0.14,-0.07,-0.04,-0.16,0.08,0.04,-0.06,0.42,-0.22,-0.16499999,0
YER095W,0.495,0.73,0.4,0.07,-0.05,-0.51,-0.75,-1.19,-0.66,0.49,1.02,1.34,1.09,0.51,0.52,-0.07,-0.2,-0.66,-0.8,-0.98,0.36,0.05,0.11,1
YER096W,1.065,1.13,0.575,0.02,-0.22,-0.41,-0.27,-0.12,0.02,-0.1,-0.22,-0.15,-0.07,0.08,-0.51,-0.22,-0.53,-0.44,0.57,-0.02,0.2,-0.24,-0.215,0
YER097W,-0.16499999,-0.22,-0.18,-0.14,0.22,0.07,0.51,-0.11,-0.59,-0.21,-0.22,-0.16,0.55,-0.12,0.24,-0.43,0.31,-0.45,0.36,0.0,1.65,-0.16,-0.265,0
YER098W,0.205,0.15,-0.034999996,-0.22,-0.5,-0.16,-0.05,-0.13,0.05,0.08,0.08,-0.09,0.12,0.26,-0.22,-0.23,-0.22,-0.46,0.54,0.54,-0.04,0.13,0.105,0
YER099C,0.315,0.27,0.34,0.41,-0.3,0.14,-0.26,0.28,-0.75,0.39,-0.21,0.12,-0.61,0.05,-0.02,0.35,-0.23,0.39,-0.63,-0.77,-0.13,0.27,0.20500001,0
YER100W,0.21000001,0.25,0.265,0.28,0.27,0.16,-0.46,0.07,-0.58,0.24,-0.29,0.07,-0.56,0.16,-0.84,0.32,-0.09,0.17,-0.22,-0.05,-0.36,0.49,0.405,0
YER101C,0.18,0.22,0.18,0.14,0.05,0.22,0.09,0.15,-0.23,0.05,-0.32,-0.06,-0.67,0.01,0.03,-0.06,-0.52,0.09,-0.29,-0.38,0.21,0.41,0.34,0
YER102W,-0.019999996,0.17,0.16,0.15,0.55,0.34,-0.35,0.28,0.24,0.18,0.18,0.18,-0.15,0.2,-0.99,-0.06,-0.03,0.15,0.04,0.21,-0.49,-0.03,0.010000001,0
YER103W,-0.84499997,-1.06,-0.655,-0.25,-0.86,-0.25,-0.8,-0.52,-0.74,-0.43,-0.92,-0.68,-0.86,-0.38,-0.25,0.77,-0.47,1.13,0.83,0.57,1.33,1.55,1.45,0
YER104W,0.12,0.11,0.17,0.23,0.29,0.11,-0.47,-0.05,0.11,0.06,-0.31,0.19,-0.25,0.13,0.12,0.15,0.11,0.19,0.22,-0.31,-0.08,-0.35,-0.145,0
YER105C,0.05,-0.04,0.005000001,0.05,0.43,0.21,-0.01,0.37,0.14,0.15,-0.04,-0.08,-0.28,0.07,0.05,-0.08,-0.24,-0.11,0.08,-0.57,0.13,-0.13,-0.185,0
YER106W,-0.089999996,-0.21,-0.245,-0.28,0.35,-0.1,0.41,-0.32,0.19,0.1,0.22,-0.47,-0.16,0.14,0.48,-0.26,0.58,-0.43,0.16,-0.13,0.83,-0.43,-0.35500002,0
YER107C,0.41500002,0.36,-0.16,-0.68,-0.03,0.33,-0.01,0.33,-0.16,0.46,-0.24,0.16,-0.58,0.1,-0.13,0.16,-0.79,0.32,-0.3,-0.65,-0.28,0.35,0.2,0
YER108C,0.33499998,0.51,0.32999998,0.15,0.46,0.16,-0.24,-0.24,-0.31,0.07,-0.12,-0.26,-0.19,0.33,-0.08,0.01,0.0,0.02,-0.11,-0.02,0.18,-0.08,-0.14,0
YER109C,0.46,0.43,0.425,0.42,0.1,0.24,-0.22,0.17,-0.48,0.29,-0.09,0.13,-0.66,0.22,0.0,0.36,-0.42,0.15,-0.29,-0.76,-0.4,0.04,-0.025000002,0
YER110C,0.21000001,0.24,0.35,0.46,0.86,0.47,0.19,0.43,0.62,-0.13,-0.06,-0.38,-0.3,-0.23,-0.55,-0.11,0.42,0.05,0.83,-0.69,-0.08,-0.78,-0.735,0
YER111C,0.305,0.16,0.12,0.08,-0.42,0.03,0.01,0.01,-0.04,0.59,0.13,0.22,-0.24,0.17,-0.49,-0.14,-0.59,-0.04,-0.47,-0.49,0.01,0.3,0.3,1
YER112W,0.25,0.19,0.06,-0.07,-0.02,-0.18,-0.22,-0.05,-0.34,0.2,-0.09,0.29,-0.15,0.44,-0.8,-0.13,-0.61,-0.1,0.02,0.67,-0.38,0.37,0.19,0
YER113C,-0.099999994,-0.13,0.595,1.32,0.52,-0.72,0.61,-0.15,0.39,-0.21,0.35,-0.31,-0.09,-0.03,0.45,-0.63,-0.22,-0.38,0.59,0.56,0.53,-1.04,-0.80499995,0
YER114C,-0.049999997,-0.12,-0.004999999,0.11,0.79,-0.5,0.4,-0.34,0.02,-0.24,0.1,0.64,0.34,0.51,-0.19,-0.46,0.36,-0.3,0.4,0.35,0.29,-0.69,-0.69,0
YER115C,-0.060000002,-0.02,-0.03,-0.04,0.51,-0.56,0.75,-0.18,0.3,-1.76,0.56,-0.01,0.23,0.74,0.44,-0.48,-0.05,-0.18,0.44,0.42,0.73,-0.71,-0.41,0
YER116C,-0.025000002,-0.17,-0.020000003,0.13,0.53,-0.06,0.1,-0.04,0.13,-2.75,0.01,0.22,0.46,0.48,0.41,-0.34,-0.08,-0.62,0.59,0.63,0.75,-0.26,-0.24,0
YER117W,-0.120000005,-0.07,-0.07,-0.07,0.56,-0.39,0.5,-0.02,0.36,-0.39,0.3,-0.04,0.15,0.46,0.62,-0.52,-0.08,-0.1,0.31,0.52,0.3,-0.7,-0.61,0
YER118C,0.32500002,0.54,0.425,0.31,0.75,-0.22,0.14,-0.41,-0.75,-0.12,0.49,0.59,0.67,0.46,-0.2,-0.26,-0.43,-0.31,-0.1,-0.24,-0.15,-0.35,-0.305,1
YER119C,-0.71500003,-0.56,-0.29,-0.02,0.45,-0.42,0.12,-0.45,0.19,-0.37,0.17,0.05,0.43,0.26,1.04,-0.34,0.06,-0.1,0.78,0.14,0.73,-0.38,-0.26,0
YER119C-A,-0.1,-0.03,0.27,0.57,0.46,-0.09,0.32,-0.07,-0.12,-0.86,0.01,0.22,0.21,0.15,0.17,-0.25,-0.19,-0.14,0.38,-0.67,0.44,-0.23,-0.14,0
YER120W,-0.205,-0.1,0.21,0.52,0.62,0.39,0.15,0.02,-0.57,-0.19,-0.25,0.08,-0.02,0.13,-0.44,0.36,-0.25,0.38,0.31,-0.15,-0.31,-0.02,-0.085,0
YER122C,-0.024999999,0.2,0.295,0.39,0.53,-0.08,0.06,-0.16,-0.57,-0.19,-0.43,0.18,-0.01,0.87,-0.05,0.09,-0.32,-0.17,0.02,0.54,-0.23,-0.25,-0.185,0
YER124C,0.57,0.09,-0.54499996,-1.18,0.22,-0.96,-1.33,-4.08,-1.13,1.1,1.98,1.68,1.35,0.95,0.22,-1.04,-0.13,-1.13,-0.25,-0.28,0.67,1.44,1.37,1
YER126C,0.62,0.49,0.26,0.03,0.09,0.15,0.26,0.05,-0.3,0.15,-0.22,0.03,-0.11,-0.27,-0.49,-0.02,-0.28,0.01,-0.32,-0.05,-0.49,0.13,-0.07000001,0
YER134C,-0.375,-0.28,-0.265,-0.25,0.14,0.02,0.56,-0.34,-0.43,-0.16,-0.25,0.25,0.2,0.13,0.45,-0.13,0.18,-0.08,0.5,-0.16,0.41,-0.1,0.014999997,0
YER138C,0.185,-0.26,-0.13,0.0,0.15,-0.15,0.32,-0.02,-0.3,-0.6,0.21,0.1,0.17,0.23,0.21,-0.24,-0.22,-1.87,0.32,1.06,0.43,0.08,-0.024999999,0
YER141W,-1.59,-1.46,-0.62,0.22,0.39,-0.49,0.22,-0.44,0.18,-0.19,0.37,0.02,0.65,-0.01,1.15,-0.15,0.33,-0.01,1.06,0.41,1.02,-0.01,-0.085,0
YER142C,-0.37,-0.41,-0.45,-0.49,0.23,-0.58,0.12,-0.24,0.01,-0.2,-0.02,-0.37,0.22,-0.17,-0.01,0.02,-0.12,0.02,0.43,0.66,0.49,-0.2,0.13999999,0
YER143W,-0.22,-0.32,-0.17,-0.02,-0.02,-0.63,0.26,-0.35,-0.63,-0.34,0.28,-0.3,0.24,-0.22,0.45,-0.25,0.23,0.03,0.38,0.73,0.71,0.27,0.14,0
YER144C,0.465,0.85,0.61,0.37,0.28,0.32,-0.3,0.1,-0.48,0.19,0.09,0.5,-0.44,0.41,-0.57,0.1,-1.01,-0.08,-0.22,-0.48,-0.42,0.15,0.14,0
YER145C,-1.52,-1.63,-1.435,-1.24,-0.34,-0.21,0.88,0.7,0.65,0.17,0.46,0.2,0.3,-0.09,0.92,-0.66,0.83,0.61,0.85,0.72,0.89,-0.17,-0.365,1
YER146W,0.365,0.28,0.07,-0.14,0.22,-0.55,-0.66,-0.51,0.04,-0.43,0.25,0.4,0.19,0.64,0.04,-0.66,-0.39,-0.31,0.07,0.34,0.45,-0.13,-0.13499999,0
